model,year,transmission,mileage,engineSize,fuelType,price
 C Class,2017,Automatic,22700,2.1,Diesel,25092
 C Class,2017,Semi-Auto,11457,2,Petrol,23401
 C Class,2017,Semi-Auto,18955,2.1,Diesel,21011
 C Class,2017,Semi-Auto,32390,1.6,Diesel,16911
 C Class,2015,Semi-Auto,48000,2.1,Diesel,15142
 C Class,2015,Semi-Auto,53227,2,Petrol,14290
 C Class,2019,Semi-Auto,3239,1.6,Diesel,20990
 C Class,2016,Semi-Auto,36836,1.6,Diesel,14390
 C Class,2018,Semi-Auto,10240,2.1,Diesel,23500
 C Class,2019,Semi-Auto,3560,3,Petrol,39995
 C Class,2020,Automatic,3000,2,Diesel,29750
 C Class,2019,Semi-Auto,14232,1.5,Petrol,26176
 C Class,2019,Automatic,5552,2,Petrol,30976
 C Class,2017,Manual,30000,2,Petrol,15872
 C Class,2019,Automatic,11890,1.6,Diesel,27696
 C Class,2017,Automatic,12157,4,Petrol,39336
 C Class,2017,Automatic,19067,3,Petrol,31664
 C Class,2017,Semi-Auto,48000,2.1,Diesel,16092
 C Class,2019,Automatic,17009,2,Diesel,36350
 C Class,2017,Automatic,30124,2,Petrol,23942
 C Class,2019,Semi-Auto,7109,1.6,Diesel,27780
 C Class,2019,Automatic,6650,1.6,Diesel,36420
 C Class,2019,Automatic,6374,3,Petrol,36090
 C Class,2019,Automatic,1987,2,Petrol,39991
 C Class,2019,Automatic,11347,3,Petrol,48491
 C Class,2019,Automatic,4811,2,Diesel,38991
 C Class,2017,Manual,25820,2,Petrol,14307
 C Class,2018,Semi-Auto,34650,2.1,Diesel,18450
 C Class,2017,Manual,33273,2.1,Diesel,14420
 C Class,2015,Automatic,45024,2.1,Diesel,12995
 C Class,2015,Manual,47709,2.1,Diesel,12999
 C Class,2015,Manual,22852,2,Petrol,12995
 C Class,2018,Semi-Auto,4500,1.5,Petrol,22900
 C Class,2019,Semi-Auto,15674,1.6,Diesel,24495
 C Class,2019,Automatic,11900,1.5,Petrol,24640
 C Class,2019,Semi-Auto,7532,2,Petrol,30840
 C Class,2019,Automatic,12836,1.5,Petrol,21340
 C Class,2019,Semi-Auto,15275,1.5,Petrol,24940
 C Class,2019,Automatic,5149,1.5,Petrol,21940
 C Class,2019,Automatic,37,2,Petrol,28940
 C Class,2016,Automatic,80612,2,Petrol,20503
 C Class,2018,Automatic,4200,2,Petrol,22766
 C Class,2018,Semi-Auto,32373,2.1,Diesel,22990
 C Class,2017,Semi-Auto,25066,2.1,Diesel,18890
 C Class,2016,Semi-Auto,20077,2.1,Diesel,22890
 C Class,2019,Semi-Auto,11000,2,Diesel,27490
 C Class,2016,Semi-Auto,34499,2.1,Diesel,15890
 C Class,2018,Semi-Auto,9290,3,Petrol,33890
 C Class,2018,Semi-Auto,12055,4,Petrol,33690
 C Class,2019,Semi-Auto,2200,3,Petrol,37790
 C Class,2019,Semi-Auto,11674,2,Diesel,26140
 C Class,2019,Semi-Auto,16684,1.6,Diesel,26440
 C Class,2017,Semi-Auto,33022,2.1,Diesel,19240
 C Class,2019,Semi-Auto,7926,2,Diesel,30740
 C Class,2019,Semi-Auto,14751,2,Diesel,24640
 C Class,2017,Automatic,55842,2,Petrol,19995
 C Class,2018,Semi-Auto,19870,2,Petrol,19995
 C Class,2019,Automatic,3970,2,Petrol,27340
 C Class,2017,Automatic,9507,2,Petrol,25000
 C Class,2018,Semi-Auto,16045,2,Diesel,23390
 C Class,2015,Semi-Auto,42164,2.1,Diesel,15789
 C Class,2017,Automatic,20000,2.1,Diesel,17490
 C Class,2018,Automatic,19500,3,Petrol,34990
 C Class,2016,Semi-Auto,31467,2.1,Diesel,19750
 C Class,2017,Semi-Auto,17329,2.1,Diesel,19000
 C Class,2018,Semi-Auto,15750,2,Petrol,20690
 C Class,2019,Automatic,4167,2,Diesel,35891
 C Class,2015,Semi-Auto,40312,2,Petrol,15135
 C Class,2019,Automatic,3500,2,Diesel,28995
 C Class,2019,Automatic,3500,2,Diesel,31495
 C Class,2020,Semi-Auto,2499,2,Diesel,39994
 C Class,2020,Semi-Auto,2499,2,Diesel,39994
 C Class,2019,Automatic,3485,1.5,Petrol,24995
 C Class,2019,Semi-Auto,3610,2,Petrol,28395
 C Class,2019,Automatic,4158,1.5,Petrol,25494
 C Class,2018,Semi-Auto,9009,2,Petrol,24994
 C Class,2018,Semi-Auto,12137,2.1,Diesel,23995
 C Class,2017,Semi-Auto,25270,2.1,Hybrid,21950
 C Class,2018,Semi-Auto,19870,4,Petrol,49990
 C Class,2017,Semi-Auto,35270,2.1,Diesel,23400
 C Class,2017,Semi-Auto,14105,2.1,Diesel,21958
 C Class,2015,Automatic,8940,2.1,Diesel,18500
 C Class,2015,Semi-Auto,21064,2,Petrol,15495
 C Class,2015,Semi-Auto,54000,2.1,Diesel,15890
 C Class,2019,Semi-Auto,1237,1.5,Petrol,26990
 C Class,2016,Semi-Auto,36688,1.6,Diesel,18490
 C Class,2019,Semi-Auto,6877,2.1,Diesel,24490
 C Class,2016,Semi-Auto,37188,2.1,Diesel,21500
 C Class,2019,Semi-Auto,10530,1.5,Petrol,23490
 C Class,2017,Semi-Auto,21590,2,Petrol,22995
 C Class,2018,Semi-Auto,7859,2,Petrol,24890
 C Class,2015,Semi-Auto,60597,2.1,Diesel,14150
 C Class,2016,Manual,32254,1.6,Diesel,15000
 C Class,2016,Semi-Auto,25399,2.1,Diesel,22495
 C Class,2017,Semi-Auto,23136,2.1,Diesel,19495
 C Class,2017,Semi-Auto,26853,2.1,Diesel,22395
 C Class,2017,Semi-Auto,17257,2,Petrol,19495
 C Class,2017,Automatic,48054,2.1,Diesel,14995
 C Class,2016,Manual,9098,2.1,Diesel,18995
 C Class,2019,Automatic,4499,2,Diesel,28995
 C Class,2019,Automatic,4600,2,Diesel,26940
 C Class,2019,Semi-Auto,8763,2,Diesel,25440
 C Class,2019,Semi-Auto,13046,2,Diesel,23740
 C Class,2016,Automatic,25374,2.1,Diesel,17440
 C Class,2019,Automatic,4999,2,Diesel,30240
 C Class,2019,Automatic,1999,1.5,Petrol,28150
 C Class,2019,Automatic,4999,1.5,Petrol,32940
 C Class,2019,Automatic,4999,2,Diesel,31740
 C Class,2019,Automatic,4999,2,Diesel,30450
 C Class,2019,Automatic,2960,2,Diesel,32540
 C Class,2019,Automatic,4721,2,Diesel,35891
 C Class,2016,Semi-Auto,32924,2.1,Diesel,21991
 C Class,2017,Semi-Auto,24900,2.1,Diesel,21111
 C Class,2018,Semi-Auto,35517,2,Petrol,18171
 C Class,2019,Automatic,8252,1.5,Petrol,24202
 C Class,2019,Automatic,10335,2,Diesel,30436
 C Class,2019,Automatic,4463,2,Diesel,31216
 C Class,2019,Automatic,4938,2,Diesel,28466
 C Class,2019,Semi-Auto,14107,2,Diesel,26396
 C Class,2020,Semi-Auto,2780,2,Diesel,30990
 C Class,2019,Automatic,5824,1.6,Diesel,27990
 C Class,2019,Automatic,4824,2,Diesel,28990
 C Class,2019,Semi-Auto,7419,2,Diesel,24990
 C Class,2019,Semi-Auto,10079,1.5,Petrol,25490
 C Class,2019,Semi-Auto,14640,2,Diesel,21290
 C Class,2018,Semi-Auto,10010,1.5,Petrol,24990
 C Class,2019,Semi-Auto,9160,1.5,Petrol,23990
 C Class,2015,Semi-Auto,36798,2.1,Diesel,16990
 C Class,2018,Semi-Auto,14085,2,Diesel,26890
 C Class,2017,Semi-Auto,45595,2,Hybrid,18632
 C Class,2019,Automatic,10062,2,Diesel,30666
 C Class,2019,Semi-Auto,9339,2,Diesel,31876
 C Class,2019,Automatic,5019,1.5,Petrol,26866
 C Class,2019,Semi-Auto,8351,2,Diesel,28825
 C Class,2018,Semi-Auto,10267,2.1,Diesel,21492
 C Class,2019,Automatic,8013,1.5,Petrol,29386
 C Class,2018,Semi-Auto,15488,1.5,Petrol,23522
 C Class,2017,Semi-Auto,14812,1.6,Diesel,18801
 C Class,2017,Semi-Auto,18758,2,Petrol,18495
 C Class,2019,Semi-Auto,8439,1.6,Diesel,26450
 C Class,2018,Semi-Auto,11828,2.1,Diesel,19495
 C Class,2019,Semi-Auto,6877,2,Petrol,32500
 C Class,2020,Semi-Auto,250,3,Petrol,54000
 C Class,2018,Semi-Auto,6983,2.1,Diesel,25750
 C Class,2019,Semi-Auto,13695,2,Diesel,19750
 C Class,2019,Semi-Auto,11980,2,Diesel,26995
 C Class,2018,Semi-Auto,10179,2,Diesel,27950
 C Class,2019,Automatic,11471,2,Diesel,32026
 C Class,2018,Semi-Auto,9305,2.1,Diesel,24222
 C Class,2019,Semi-Auto,7050,2,Petrol,28390
 C Class,2019,Automatic,4074,1.5,Petrol,25890
 C Class,2019,Semi-Auto,13924,1.5,Petrol,19980
 C Class,2019,Semi-Auto,11581,2,Diesel,25980
 C Class,2019,Semi-Auto,3846,1.6,Diesel,27980
 C Class,2018,Automatic,2075,1.5,Petrol,27980
 C Class,2019,Semi-Auto,6096,1.5,Petrol,29480
 C Class,2019,Semi-Auto,10204,3,Petrol,42900
 C Class,2019,Semi-Auto,10261,3,Petrol,37500
 C Class,2019,Semi-Auto,4396,2,Diesel,27500
 C Class,2019,Semi-Auto,4998,2,Petrol,29000
 C Class,2019,Semi-Auto,8610,3,Petrol,36980
 C Class,2017,Semi-Auto,16093,2.1,Diesel,21362
 C Class,2019,Automatic,3001,2,Petrol,31346
 C Class,2018,Automatic,8233,3,Petrol,38123
 C Class,2018,Semi-Auto,10879,2,Diesel,28842
 C Class,2019,Semi-Auto,10871,2,Diesel,27250
 C Class,2019,Automatic,3098,2,Petrol,27490
 C Class,2019,Semi-Auto,4025,2,Petrol,32890
 C Class,2019,Automatic,4759,2,Diesel,30490
 C Class,2019,Automatic,5144,2,Diesel,30490
 C Class,2019,Automatic,1544,2,Diesel,28990
 C Class,2019,Automatic,2225,4,Petrol,53990
 C Class,2020,Semi-Auto,999,4,Petrol,65990
 C Class,2015,Automatic,32019,2.1,Diesel,17690
 C Class,2019,Semi-Auto,24,2,Petrol,32995
 C Class,2018,Semi-Auto,11522,2,Diesel,26595
 C Class,2018,Automatic,8090,1.5,Petrol,21695
 C Class,2018,Automatic,5983,3,Petrol,36495
 C Class,2017,Automatic,42104,2.1,Diesel,14645
 C Class,2016,Automatic,34765,3,Petrol,31945
 C Class,2017,Automatic,16274,3,Petrol,30745
 C Class,2016,Semi-Auto,53000,2.1,Diesel,17399
 C Class,2019,Automatic,50,1.6,Diesel,37321
 C Class,2019,Automatic,50,2,Diesel,38521
 C Class,2019,Semi-Auto,9,1.6,Diesel,26995
 C Class,2019,Automatic,4829,3,Petrol,42895
 C Class,2019,Semi-Auto,7499,1.5,Petrol,32495
 C Class,2017,Automatic,33219,2.1,Diesel,16995
 C Class,2019,Automatic,7264,1.5,Petrol,23016
 C Class,2019,Automatic,901,1.5,Petrol,26876
 C Class,2019,Semi-Auto,11226,1.5,Petrol,35068
 C Class,2020,Semi-Auto,4384,2,Hybrid,46800
 C Class,2017,Semi-Auto,16323,2.1,Diesel,18896
 C Class,2014,Semi-Auto,34527,2.1,Diesel,15499
 C Class,2019,Automatic,5650,2.1,Diesel,28995
 C Class,2019,Semi-Auto,1,2,Diesel,29995
 C Class,2019,Semi-Auto,1,2,Diesel,30995
 C Class,2019,Semi-Auto,1,1.6,Diesel,26995
 C Class,2019,Automatic,7396,2,Diesel,27995
 C Class,2019,Semi-Auto,9,2,Petrol,29995
 C Class,2019,Semi-Auto,6004,2,Diesel,27950
 C Class,2016,Automatic,24080,2,Petrol,16950
 C Class,2019,Automatic,5325,2,Petrol,40924
 C Class,2015,Automatic,32673,2.1,Diesel,17030
 C Class,2018,Automatic,8299,1.5,Petrol,26060
 C Class,2019,Automatic,4390,2,Petrol,30890
 C Class,2018,Semi-Auto,10798,2,Diesel,26950
 C Class,2018,Semi-Auto,38277,2.1,Diesel,18649
 C Class,2019,Automatic,4721,2,Diesel,30690
 C Class,2017,Automatic,23218,4,Petrol,40489
 C Class,2015,Semi-Auto,53126,2.1,Diesel,16490
 C Class,2017,Semi-Auto,27384,2.1,Diesel,18979
 C Class,2017,Automatic,12450,4,Petrol,44520
 C Class,2017,Semi-Auto,13881,2.1,Diesel,17981
 C Class,2019,Automatic,1079,4,Petrol,69950
 C Class,2019,Automatic,5500,2,Petrol,29990
 C Class,2019,Automatic,5376,2,Petrol,29990
 C Class,2019,Automatic,2997,1.5,Petrol,25989
 C Class,2019,Automatic,4042,2,Petrol,26990
 C Class,2019,Automatic,2368,2,Petrol,26990
 C Class,2019,Automatic,1409,2,Diesel,28989
 C Class,2017,Semi-Auto,9955,3,Petrol,32000
 C Class,2016,Semi-Auto,24857,2.1,Diesel,18000
 C Class,2019,Semi-Auto,12382,1.5,Petrol,25495
 C Class,2018,Semi-Auto,8793,2,Diesel,26395
 C Class,2019,Automatic,500,3,Petrol,38995
 C Class,2019,Automatic,5000,2,Petrol,34995
 C Class,2019,Automatic,100,4,Petrol,61995
 C Class,2018,Semi-Auto,5514,2,Petrol,30995
 C Class,2016,Semi-Auto,20651,2.1,Diesel,21895
 C Class,2019,Automatic,1499,4,Petrol,61495
 C Class,2019,Automatic,500,4,Petrol,63495
 C Class,2019,Semi-Auto,5999,2,Diesel,30995
 C Class,2019,Automatic,1414,2,Diesel,44160
 C Class,2017,Semi-Auto,13944,2.1,Diesel,23332
 C Class,2017,Semi-Auto,8142,2.1,Diesel,19895
 C Class,2015,Automatic,29517,2,Petrol,16946
 C Class,2013,Automatic,43500,1.6,Petrol,11552
 C Class,2017,Semi-Auto,23988,3,Petrol,29302
 C Class,2017,Automatic,20698,2.1,Diesel,24202
 C Class,2019,Semi-Auto,9938,1.5,Petrol,26925
 C Class,2016,Semi-Auto,33085,2,Hybrid,18232
 C Class,2013,Manual,75067,2.1,Diesel,8795
 C Class,2014,Semi-Auto,31273,2,Petrol,15999
 C Class,2016,Semi-Auto,41356,2.1,Diesel,18150
 C Class,2016,Semi-Auto,41356,2.1,Diesel,18150
 C Class,2015,Semi-Auto,61985,2.1,Diesel,13750
 C Class,2019,Automatic,5225,1.5,Petrol,27990
 C Class,2017,Automatic,37484,2.1,Diesel,17490
 C Class,2019,Semi-Auto,5960,2,Diesel,29890
 C Class,2019,Semi-Auto,11054,2,Diesel,28795
 C Class,2019,Semi-Auto,15274,2,Diesel,24595
 C Class,2018,Semi-Auto,10069,2,Diesel,26295
 C Class,2019,Semi-Auto,12566,1.6,Diesel,25338
 C Class,2020,Semi-Auto,100,2,Hybrid,41995
 C Class,2019,Semi-Auto,6200,2,Diesel,30840
 C Class,2019,Semi-Auto,4200,1.6,Diesel,27295
 C Class,2016,Semi-Auto,30012,2.1,Diesel,22995
 C Class,2016,Semi-Auto,22557,2.1,Diesel,18750
 C Class,2016,Automatic,25925,2.1,Diesel,23950
 C Class,2017,Semi-Auto,20699,4,Petrol,36895
 C Class,2019,Semi-Auto,1139,2,Hybrid,34890
 C Class,2019,Semi-Auto,5133,1.5,Petrol,31980
 C Class,2019,Semi-Auto,1587,1.6,Diesel,29890
 C Class,2019,Semi-Auto,89,1.6,Diesel,31890
 C Class,2019,Semi-Auto,1200,4,Petrol,66890
 C Class,2019,Semi-Auto,1800,2,Diesel,37995
 C Class,2016,Semi-Auto,25002,2.1,Diesel,24890
 C Class,2016,Semi-Auto,31574,2.1,Diesel,17979
 C Class,2019,Automatic,6250,2,Petrol,27889
 C Class,2019,Automatic,7931,2,Diesel,26981
 C Class,2019,Manual,7410,1.6,Diesel,22980
 C Class,2019,Automatic,6542,2,Diesel,29990
 C Class,2017,Automatic,28058,2,Petrol,26949
 C Class,2018,Automatic,22000,2.1,Diesel,24750
 C Class,2017,Semi-Auto,54000,2.1,Diesel,21490
 C Class,2016,Semi-Auto,20500,4,Petrol,36981
 C Class,2019,Automatic,4131,2,Diesel,34989
 C Class,2017,Semi-Auto,25688,2.1,Diesel,18981
 C Class,2017,Semi-Auto,29000,2,Petrol,23990
 C Class,2019,Automatic,4235,1.6,Diesel,25995
 C Class,2018,Semi-Auto,10040,2,Diesel,26595
 C Class,2019,Automatic,4788,2,Petrol,33995
 C Class,2019,Semi-Auto,7140,2,Diesel,26795
 C Class,2019,Automatic,4114,2,Diesel,27195
 C Class,2019,Automatic,5783,2,Diesel,27995
 C Class,2019,Automatic,6638,2,Petrol,32995
 C Class,2019,Semi-Auto,10111,2,Diesel,27889
 C Class,2019,Automatic,3150,2,Petrol,31890
 C Class,2019,Automatic,16926,1.5,Petrol,23490
 C Class,2018,Automatic,10264,2.1,Diesel,21189
 C Class,2019,Automatic,1873,2,Diesel,31980
 C Class,2019,Automatic,1950,2,Petrol,32499
 C Class,2019,Automatic,8500,2,Diesel,30889
 C Class,2019,Automatic,2850,2,Petrol,33000
 C Class,2019,Automatic,2950,2,Petrol,28980
 C Class,2019,Automatic,5250,2,Diesel,30890
 C Class,2018,Semi-Auto,8493,1.5,Petrol,20889
 C Class,2018,Semi-Auto,11938,4,Petrol,43750
 C Class,2017,Automatic,33412,2,Petrol,22489
 C Class,2019,Automatic,1820,2,Diesel,37950
 C Class,2019,Automatic,152,4,Petrol,59950
 C Class,2019,Automatic,1436,3,Petrol,46950
 C Class,2019,Automatic,3000,1.5,Petrol,31950
 C Class,2016,Automatic,25925,2.1,Diesel,23950
 C Class,2016,Semi-Auto,35999,2.1,Diesel,20895
 C Class,2016,Automatic,28968,3,Petrol,31495
 C Class,2019,Semi-Auto,101,3,Petrol,42995
 C Class,2014,Semi-Auto,38644,1.6,Petrol,13295
 C Class,2019,Semi-Auto,20400,2,Diesel,27495
 C Class,2019,Semi-Auto,100,2,Diesel,28995
 C Class,2016,Automatic,31719,4,Petrol,35995
 C Class,2019,Automatic,4829,2,Petrol,30995
 C Class,2019,Automatic,5862,2,Petrol,30995
 C Class,2019,Automatic,2343,2,Diesel,29995
 C Class,2019,Automatic,2568,2,Petrol,31995
 C Class,2019,Automatic,1687,2,Petrol,31995
 C Class,2019,Automatic,3457,2,Diesel,29995
 C Class,2019,Automatic,7265,2,Diesel,30890
 C Class,2019,Automatic,4850,2,Diesel,29990
 C Class,2019,Automatic,1250,2,Petrol,35000
 C Class,2019,Semi-Auto,1300,1.5,Petrol,32499
 C Class,2018,Semi-Auto,41083,4,Petrol,45895
 C Class,2019,Automatic,6099,1.5,Petrol,23995
 C Class,2017,Semi-Auto,15465,2.1,Diesel,17099
 C Class,2018,Semi-Auto,4898,2,Diesel,29099
 C Class,2019,Semi-Auto,13142,2,Diesel,23589
 C Class,2019,Semi-Auto,14339,2,Diesel,23389
 C Class,2019,Semi-Auto,3780,2,Petrol,25899
 C Class,2019,Semi-Auto,14100,2,Diesel,23489
 C Class,2017,Semi-Auto,9422,3,Petrol,35149
 C Class,2016,Semi-Auto,19500,4,Petrol,40999
 C Class,2015,Semi-Auto,28500,2.1,Diesel,15849
 C Class,2019,Semi-Auto,1000,1.5,Petrol,35049
 C Class,2019,Automatic,6224,1.5,Petrol,24950
 C Class,2017,Automatic,25599,2.1,Diesel,20889
 C Class,2019,Automatic,12076,1.5,Petrol,23949
 C Class,2019,Automatic,2323,2,Petrol,29949
 C Class,2014,Semi-Auto,39204,2.1,Diesel,13950
 C Class,2019,Semi-Auto,6641,3,Petrol,39950
 C Class,2019,Automatic,2950,2,Diesel,28950
 C Class,2019,Semi-Auto,10021,2,Diesel,28950
 C Class,2019,Automatic,1090,1.5,Petrol,25950
 C Class,2019,Automatic,3250,2,Petrol,32499
 C Class,2019,Automatic,1800,2,Petrol,32499
 C Class,2019,Semi-Auto,8806,3,Petrol,42490
 C Class,2019,Automatic,2850,2,Diesel,31890
 C Class,2019,Automatic,980,2,Diesel,29889
 C Class,2019,Manual,890,1.6,Diesel,26499
 C Class,2019,Automatic,4985,1.6,Diesel,27890
 C Class,2019,Semi-Auto,1000,1.6,Diesel,30989
 C Class,2019,Semi-Auto,2512,1.5,Petrol,35099
 C Class,2019,Semi-Auto,6225,2,Diesel,33699
 C Class,2019,Semi-Auto,5800,1.5,Petrol,31599
 C Class,2019,Semi-Auto,2259,1.6,Diesel,30599
 C Class,2019,Semi-Auto,4831,2,Diesel,31299
 C Class,2016,Semi-Auto,5690,2.1,Diesel,19099
 C Class,2019,Semi-Auto,9361,1.5,Petrol,24199
 C Class,2017,Semi-Auto,45431,2.1,Diesel,15250
 C Class,2019,Automatic,608,2,Petrol,26949
 C Class,2019,Automatic,4971,2,Petrol,26949
 C Class,2019,Automatic,5099,2.1,Diesel,28749
 C Class,2019,Automatic,1498,1.5,Petrol,27950
 C Class,2019,Automatic,2323,2,Diesel,31950
 C Class,2019,Semi-Auto,9888,1.5,Petrol,24599
 C Class,2017,Semi-Auto,21516,2.1,Diesel,17599
 C Class,2019,Semi-Auto,6184,1.5,Petrol,25699
 C Class,2019,Semi-Auto,9829,2,Diesel,30399
 C Class,2016,Semi-Auto,39721,2.1,Diesel,15199
 C Class,2016,Semi-Auto,35207,2.1,Diesel,20299
 C Class,2017,Semi-Auto,26935,2.1,Diesel,22999
 C Class,2019,Semi-Auto,1000,2,Diesel,31299
 C Class,2019,Semi-Auto,1000,2,Diesel,36539
 C Class,2015,Semi-Auto,48000,2.1,Diesel,16699
 C Class,2017,Semi-Auto,19169,2.1,Diesel,24499
 C Class,2019,Semi-Auto,5669,2,Diesel,33799
 C Class,2016,Semi-Auto,9272,2.1,Diesel,21099
 C Class,2016,Semi-Auto,35459,2.1,Diesel,16499
 C Class,2019,Automatic,7499,1.5,Petrol,32495
 C Class,2019,Automatic,5999,2,Diesel,34995
 C Class,2020,Semi-Auto,1499,3,Petrol,54995
 C Class,2017,Semi-Auto,29979,2,Petrol,18495
 C Class,2017,Semi-Auto,37756,2.1,Diesel,18795
 C Class,2019,Automatic,12449,1.5,Petrol,23495
 C Class,2019,Semi-Auto,18,2,Petrol,33995
 C Class,2019,Semi-Auto,16,2,Petrol,30995
 C Class,2018,Automatic,9055,2,Diesel,26595
 C Class,2019,Automatic,1218,2,Diesel,30950
 C Class,2019,Semi-Auto,10004,4,Petrol,41750
 C Class,2019,Automatic,6296,1.6,Diesel,26949
 C Class,2019,Automatic,4320,2,Petrol,28950
 C Class,2019,Semi-Auto,5367,3,Petrol,40890
 C Class,2016,Automatic,32720,2.1,Diesel,18950
 C Class,2019,Semi-Auto,12091,1.5,Petrol,20599
 C Class,2019,Semi-Auto,13571,2,Diesel,25799
 C Class,2019,Semi-Auto,13741,2,Diesel,28749
 C Class,2019,Semi-Auto,2983,2,Diesel,30949
 C Class,2019,Semi-Auto,13628,2,Diesel,20699
 C Class,2019,Semi-Auto,9959,2,Diesel,29799
 C Class,2019,Semi-Auto,9,2,Diesel,29995
 C Class,2019,Semi-Auto,1000,2,Diesel,33789
 C Class,2016,Semi-Auto,68770,2.1,Hybrid,19599
 C Class,2017,Semi-Auto,5376,3,Petrol,34849
 C Class,2017,Manual,15252,2,Petrol,15699
 C Class,2019,Semi-Auto,9809,2,Diesel,29649
 C Class,2017,Semi-Auto,35782,2.1,Diesel,21449
 C Class,2015,Semi-Auto,32119,2.1,Diesel,16999
 C Class,2019,Manual,1066,1.6,Petrol,24039
 C Class,2016,Semi-Auto,47309,2.1,Diesel,17799
 C Class,2017,Semi-Auto,28408,2.1,Diesel,20099
 C Class,2018,Semi-Auto,5454,2,Diesel,28389
 C Class,2018,Semi-Auto,8641,1.5,Petrol,22849
 C Class,2019,Semi-Auto,14426,1.5,Petrol,20249
 C Class,2019,Semi-Auto,13807,2,Diesel,25749
 C Class,2019,Semi-Auto,12880,2,Diesel,24049
 C Class,2019,Semi-Auto,7144,1.5,Petrol,25799
 C Class,2019,Semi-Auto,10061,1.5,Petrol,25299
 C Class,2019,Semi-Auto,14009,1.5,Petrol,19849
 C Class,2019,Semi-Auto,13938,1.5,Petrol,19849
 C Class,2019,Semi-Auto,10272,1.5,Petrol,25949
 C Class,2019,Semi-Auto,7382,1.5,Petrol,26449
 C Class,2016,Semi-Auto,34400,2.1,Diesel,20199
 C Class,2017,Semi-Auto,21212,2.1,Diesel,23999
 C Class,2019,Semi-Auto,2000,1.5,Petrol,31199
 C Class,2019,Semi-Auto,15764,1.5,Petrol,24249
 C Class,2019,Manual,2000,1.6,Diesel,23199
 C Class,2019,Semi-Auto,16121,2,Diesel,25499
 C Class,2019,Semi-Auto,12394,2,Diesel,20999
 C Class,2018,Semi-Auto,6501,1.6,Diesel,18449
 C Class,2019,Semi-Auto,8559,2,Diesel,29749
 C Class,2019,Semi-Auto,2000,2,Diesel,28799
 C Class,2017,Semi-Auto,33475,3,Petrol,27699
 C Class,2017,Semi-Auto,19906,2,Petrol,22399
 C Class,2019,Semi-Auto,3822,2,Petrol,34499
 C Class,2019,Semi-Auto,10525,2,Diesel,30249
 C Class,2019,Semi-Auto,20480,1.5,Petrol,21449
 C Class,2019,Semi-Auto,13516,1.5,Petrol,19899
 C Class,2019,Semi-Auto,15669,1.5,Petrol,19599
 C Class,2019,Semi-Auto,13894,2,Diesel,25749
 C Class,2019,Semi-Auto,8214,1.5,Petrol,26299
 C Class,2015,Semi-Auto,46000,2.1,Diesel,14899
 C Class,2019,Semi-Auto,5766,2,Diesel,29699
 C Class,2019,Semi-Auto,15391,2,Diesel,25599
 C Class,2018,Semi-Auto,11896,1.5,Petrol,23899
 C Class,2019,Semi-Auto,11700,1.5,Petrol,26499
 C Class,2019,Semi-Auto,15028,1.5,Petrol,24399
 C Class,2019,Semi-Auto,5005,2,Diesel,28299
 C Class,2019,Semi-Auto,14496,1.5,Petrol,20299
 C Class,2019,Semi-Auto,5979,2,Petrol,29999
 C Class,2019,Semi-Auto,10776,2,Diesel,20849
 C Class,2019,Semi-Auto,2874,2,Diesel,29649
 C Class,2019,Semi-Auto,13731,2,Diesel,20999
 C Class,2019,Semi-Auto,14936,2,Diesel,25699
 C Class,2019,Semi-Auto,15067,2,Diesel,25699
 C Class,2017,Semi-Auto,35600,2,Petrol,14999
 C Class,2019,Semi-Auto,6266,2,Diesel,29999
 C Class,2016,Semi-Auto,42500,2.1,Diesel,14499
 C Class,2016,Semi-Auto,26000,2.1,Diesel,19499
 C Class,2019,Semi-Auto,9063,2,Diesel,24299
 C Class,2019,Semi-Auto,15242,2,Diesel,23499
 C Class,2019,Semi-Auto,7000,2,Diesel,25500
 C Class,2016,Automatic,18648,3,Petrol,30500
 C Class,2019,Automatic,2800,4,Petrol,67000
 C Class,2017,Semi-Auto,46512,2.1,Diesel,22000
 C Class,2017,Semi-Auto,29543,2.1,Diesel,20600
 C Class,2020,Semi-Auto,100,2,Diesel,34500
 C Class,2020,Semi-Auto,100,2,Diesel,34500
 C Class,2020,Semi-Auto,100,2,Diesel,30500
 C Class,2020,Semi-Auto,100,2,Diesel,34500
 C Class,2020,Semi-Auto,100,2,Diesel,34500
 C Class,2019,Semi-Auto,10651,2.1,Diesel,24648
 C Class,2017,Semi-Auto,9880,2,Petrol,27799
 C Class,2017,Semi-Auto,14263,4,Petrol,43949
 C Class,2017,Semi-Auto,40782,2.1,Diesel,20500
 C Class,2018,Semi-Auto,12745,2,Diesel,23389
 C Class,2019,Semi-Auto,19526,1.5,Petrol,22800
 C Class,2019,Automatic,8820,2,Diesel,28400
 C Class,2017,Semi-Auto,21657,2.1,Diesel,19000
 C Class,2019,Semi-Auto,10936,2,Diesel,27850
 C Class,2019,Semi-Auto,5678,2,Diesel,26500
 C Class,2019,Semi-Auto,13654,1.5,Petrol,25399
 C Class,2019,Semi-Auto,10925,2,Diesel,20849
 C Class,2019,Semi-Auto,13810,2,Diesel,20449
 C Class,2019,Semi-Auto,9168,2,Diesel,29799
 C Class,2019,Semi-Auto,1867,2,Petrol,28499
 C Class,2019,Semi-Auto,10837,2,Diesel,30149
 C Class,2019,Semi-Auto,9445,1.5,Petrol,26099
